cutoff	recall_rate	FDR
0.0001	0.9664580699880724	0.033541920047437036
0.00025	0.9665139202262529	0.033486069825848314
0.0005	0.9665498663901881	0.033450123672591744
0.001	0.9665831388725085	0.0334168512001559
0.005	0.966656516579054	0.03334347351540902
0.01	0.9666871153797594	0.03331287472379392
0.025	0.9667316767400097	0.033268313376781634
0.05	0.96676970243409	0.03323028769399782
0.1	0.9667979246289152	0.033202065507556715
0.2	0.9668487245796007	0.03315126557196271
0.5	0.9669179432258563	0.0330820469462703
