cutoff	recall_rate	false_positive
0.0001	0.968278804456913	0.031721185671661115
0.00025	0.9683307737670126	0.03166921637773399
0.0005	0.9683693617577452	0.03163062839900966
0.001	0.9684029706528995	0.031597019514314276
0.005	0.9684761011192073	0.03152388907076413
0.01	0.9685072204665723	0.031492769733083216
0.025	0.9685504763594098	0.03144951385370675
0.05	0.9685893755436161	0.03141061468160561
0.1	0.968617071762771	0.031382918471069596
0.2	0.9686649955577131	0.03133499469104099
0.5	0.968731902154548	0.03126808811502703
