cutoff	recall_rate	false_positive
0.0001	0.9770009822110662	1.117021395427808e-05
0.00025	0.9773283858998145	1.1166471997838171e-05
0.0005	0.9774942704354469	8.931681567688748e-06
0.001	0.9776121357633962	1.1163230996273714e-05
0.005	0.9779177125395613	8.927814158620475e-06
0.01	0.9780333951762523	1.115842282388438e-05
0.025	0.9781709047255266	1.1156854213385994e-05
0.05	0.9782211066244679	1.1156281655949199e-05
0.1	0.9780857797664521	1.3389360367939623e-05
0.2	0.9776208665284295	1.562831403980755e-05
0.5	0.9756040598057405	2.0134993948315706e-05
