cutoff	recall_rate	false_positive
0.0001	0.9851007887817704	0.0148861646234676
0.00025	0.9851007887817704	0.0148861646234676
0.0005	0.9851007887817704	0.0148861646234676
0.001	0.985977212971078	0.014010507880910683
0.005	0.985977212971078	0.014010507880910683
0.01	0.985977212971078	0.014010507880910683
0.025	0.985977212971078	0.014010507880910683
0.05	0.985977212971078	0.014010507880910683
0.1	0.9868536371603857	0.013134851138353765
0.2	0.9868536371603857	0.013134851138353765
0.5	0.9868536371603857	0.013134851138353765
