cutoff	recall_rate	FDR
0.0001	0.9770814141515812	1.1197180102163072e-05
0.00025	0.9774096352588242	1.1193420059951959e-05
0.0005	0.9775759339531607	8.953232788529119e-06
0.001	0.9776919054110532	1.1190188442773377e-05
0.005	0.9779938688297167	8.949406766198986e-06
0.01	0.9781098402876092	1.1185407070519517e-05
0.025	0.9782476931526513	1.1183830864689068e-05
0.05	0.9782958322483802	1.1183280548249145e-05
0.1	0.9781579793833381	1.3421797894567304e-05
0.2	0.9776919054110532	1.5666193696818867e-05
0.5	0.9756678752497215	2.0183943000544967e-05
