cutoff	recall_rate	false_positive
0.0001	0.9697183741429268	9.865415183942722e-06
0.00025	0.9697183741429268	9.454360104244597e-06
0.0005	0.9697195699895125	9.454348445355715e-06
0.001	0.9697729844703377	1.0686922495149782e-05
0.005	0.9709381376602784	7.3897844440932014e-06
0.01	0.9714499599989317	6.154916793731505e-06
0.025	0.9721941751907276	1.107031495046034e-05
0.05	0.9728080431046888	6.965828513594634e-06
0.1	0.9734538002609338	6.142247071478967e-06
0.2	0.9742087780720003	8.18329935900216e-06
0.5	0.9755050757708328	5.720711591142377e-06
