cutoff	recall_rate	false_positive
0.0001	0.9749043971485765	0.00013145126981926644
0.00025	0.9749020667926612	0.0001314515839915871
0.0005	0.974899736436746	0.00013145189816540952
0.001	0.9752562808917806	0.00011229270646925449
0.005	0.9772883512498864	0.00010252326443611013
0.01	0.9781226186675491	9.528982399969507e-05
0.025	0.9791736091853309	7.853104117882233e-05
0.05	0.9799379659255358	7.609209997550786e-05
0.1	0.9806044477172998	8.554462221356215e-05
0.2	0.9811707242047077	7.599650416080861e-05
0.5	0.9800381712298919	0.00010461295583906723
