cutoff	recall_rate	FDR
0.0001	0.6751745450383427	0.0
0.00025	0.675060089275495	0.0
0.0005	0.6751745450383427	0.0
0.001	0.6768341535996337	0.0
0.005	0.6903399336156576	0.0
0.01	0.6956621265880737	0.0
0.025	0.7032734348174431	0.0
0.05	0.7097974132997596	0.0
0.1	0.7171798100034337	0.0
0.2	0.7243332951814124	0.0
0.5	0.7345770859562779	0.0
