cutoff	recall_rate	false_positive
0.0001	0.9737728980175169	0.026226848722455048
0.00025	0.9737728980175169	0.026226848722455048
0.0005	0.9737728980175169	0.026226848722455048
0.001	0.973628050252518	0.02637169508874254
0.005	0.9732997286518535	0.026700013518994186
0.01	0.9733673242755198	0.026632418548060026
0.025	0.9736377067701846	0.026362038664323375
0.05	0.9739949979238487	0.02600475096081423
0.1	0.9744778238071786	0.025521929739855925
0.2	0.9749413366551755	0.025058421367735954
0.5	0.9757138580685033	0.024285907414202668
