cutoff	recall_rate	false_positive
0.0001	0.9806305001951429	0.019369377875978068
0.00025	0.9806305001951429	0.019369377875978068
0.0005	0.9806305001951429	0.019369377875978068
0.001	0.980498306663813	0.019501570575164138
0.005	0.9804731269435597	0.019526750136913868
0.01	0.9805675508945095	0.019432326780352387
0.025	0.9808571176774226	0.01914276182023052
0.05	0.9812348134812222	0.0187650683939846
0.1	0.9816880484457817	0.018311836282489502
0.2	0.9820531543894547	0.01794673263711845
0.5	0.9823616059625577	0.017638283005684288
