cutoff	recall_rate	false_positive
0.0001	0.9841099287116437	0.015889742953963136
0.00025	0.9841099287116437	0.015889742953963136
0.0005	0.9841099287116437	0.015889742953963136
0.001	0.9839239590866825	0.016075708736259194
0.005	0.983779316045046	0.01622034878915613
0.01	0.9839239590866825	0.016075708736259194
0.025	0.9842132451699556	0.015786428630465327
0.05	0.9846471742948651	0.015352508471774527
0.1	0.9853083996280607	0.014691296801388545
0.2	0.9855976857113338	0.014402016695594677
0.5	0.9858663085029445	0.014133399454500373
