cutoff	recall_rate	false_positive
0.0001	0.9924989863495067	0.0075005067909993915
0.00025	0.9924989863495067	0.0075005067909993915
0.0005	0.9924989863495067	0.0075005067909993915
0.001	0.9922962562508447	0.007703223190756132
0.005	0.9928368698472767	0.007162646124738158
0.01	0.9931747533450467	0.006824785458476924
0.025	0.9937153669414786	0.00628420839245895
0.05	0.9945938640356805	0.0054057706601797414
0.1	0.9950669009325585	0.004932765727414015
0.2	0.9949993242330044	0.005000337860666261
0.5	0.9944587106365725	0.0055409149266842355
