cutoff	recall_rate	false_positive
0.0001	0.9297694193750327	0.0702301226581808
0.00025	0.9297824612655851	0.07021708085267324
0.0005	0.9298215869372424	0.07017795543615057
0.001	0.9298541916636236	0.0701453509223817
0.005	0.9299324430069383	0.07006710008933636
0.01	0.929984610569148	0.07001493286730615
0.025	0.930010694350253	0.06998884925629104
0.05	0.9300237362408055	0.06997580745078348
0.1	0.9300889456935677	0.06991059842324572
0.2	0.9301671970368824	0.06983234759020039
0.5	0.9302258855443685	0.06977365946541639
