cutoff	recall_rate	false_positive
0.0001	0.930175338634068	0.0698242092654343
0.00025	0.930188288311621	0.0698112596717278
0.0005	0.9302271373442801	0.0697724108906083
0.001	0.9302595115381627	0.06974003690634206
0.005	0.9303436844422573	0.06965586454724983
0.01	0.9303954831524694	0.06960406617242385
0.025	0.9304213825075756	0.06957816698501085
0.05	0.9304343321851286	0.06956521739130435
0.1	0.9304990805728938	0.06950046942277185
0.2	0.9305767786382119	0.06942277186053288
0.5	0.9306350521872006	0.06936449868885364
