cutoff	recall_rate	FDR
0.0001	0.9668003811972252	0.03319960899223304
0.00025	0.9668683465939732	0.03313164361556892
0.0005	0.966910898842372	0.033089091379744424
0.001	0.9669377894993462	0.03306220073071645
0.005	0.9670140289443939	0.03298596130819757
0.01	0.9670302815392685	0.03296970871812572
0.025	0.967083471849767	0.0329165184233451
0.05	0.9671257285964406	0.03287426168915828
0.1	0.9671673943396645	0.0328325959582468
0.2	0.9672037410518384	0.03279624925681338
0.5	0.9672350642346875	0.032764926083220354
