cutoff	recall_rate	false_positive
0.0001	0.9324330112189004	7.562213913745388e-06
0.00025	0.9327262936156365	5.599889570177676e-06
0.0005	0.9328636636429591	5.599064956152323e-06
0.001	0.9330571830160503	5.877797236707571e-06
0.005	0.9333859831384821	4.756545986566395e-06
0.01	0.9335515584185629	5.3151937891680824e-06
0.025	0.9337597027375287	5.5936921052867105e-06
0.05	0.9338884544931751	5.033631650580951e-06
0.1	0.9340250410412544	5.871706566776822e-06
0.2	0.9340877193807171	5.591727821529941e-06
0.5	0.9340548132524992	5.312330057862458e-06
