cutoff	recall_rate	FDR
0.0001	0.9267888566299506	6.695691959908747e-06
0.00025	0.927080812334242	5.099881172768675e-06
0.0005	0.927216447626013	5.09913515480815e-06
0.001	0.9274126607714073	5.416683129135e-06
0.005	0.927759284294822	4.140627164871174e-06
0.01	0.9279274247763422	4.776777980454698e-06
0.025	0.9281567341149354	5.093969408803461e-06
0.05	0.9283024164653562	4.4565265831810685e-06
0.1	0.9284708524486012	4.4557181185411976e-06
0.2	0.9286035327231222	4.773300068735521e-06
0.5	0.928817180470291	4.135911130086812e-06
