cutoff	recall_rate	false_positive
0.0001	0.9753550007977546	1.3823642575897558e-05
0.00025	0.975658372266005	9.212938651041522e-06
0.0005	0.9758089344020998	9.21151715990503e-06
0.001	0.9759819684988056	9.20988404755984e-06
0.005	0.9761752273600615	9.208060736368618e-06
0.01	0.976321295104034	9.206683131285e-06
0.025	0.9763684862213173	9.206238146968386e-06
0.05	0.9763684862213173	9.206238146968386e-06
0.1	0.9762628680064449	1.611254845273499e-05
0.2	0.975793204029672	1.1514555549670339e-05
0.5	0.9738853345737856	1.3844503155393011e-05
