cutoff	recall_rate	FDR
0.0001	0.9871794871794872	0.012808783165599268
0.00025	0.9871794871794872	0.012808783165599268
0.0005	0.9871794871794872	0.012808783165599268
0.001	0.9871794871794872	0.012808783165599268
0.005	0.9880952380952381	0.011893870082342177
0.01	0.9880952380952381	0.011893870082342177
0.025	0.9880952380952381	0.011893870082342177
0.05	0.9880952380952381	0.011893870082342177
0.1	0.9880952380952381	0.011893870082342177
0.2	0.9880952380952381	0.011893870082342177
0.5	0.9880952380952381	0.011893870082342177
