cutoff	recall_rate	false_positive
0.0001	0.9896157070015887	0.010384269662921348
0.00025	0.9898224490392113	0.01017752808988764
0.0005	0.9898561569801281	0.0101438202247191
0.001	0.9899662695871226	0.010033707865168539
0.005	0.9900157079004672	0.009984269662921349
0.01	0.9900426742532006	0.009957303370786517
0.025	0.9901235733114007	0.009876404494382023
0.05	0.9900853709783618	0.009914606741573033
0.1	0.9899842471556116	0.010015730337078652
0.2	0.9896966060597889	0.010303370786516854
0.5	0.9887842444589763	0.011215730337078652
