cutoff	recall_rate	FDR
0.0001	0.9711026688401281	0.028897323295862903
0.00025	0.9711897524376604	0.028810239722029233
0.0005	0.9712313892827306	0.02876860288829001
0.001	0.9712681276754395	0.02873186450557893
0.005	0.9713407880521304	0.02865920414866146
0.01	0.9713568440904254	0.028643148114735874
0.025	0.9714145369737905	0.028585455247071068
0.05	0.9714482818678343	0.02855171036221052
0.1	0.9714716855846711	0.02852830665174272
0.2	0.9714670592685523	0.02853293296660263
0.5	0.9713829691696851	0.028617023042585774
