cutoff	recall_rate	false_positive
0.0001	0.9610207973844338	0.0002267488001209327
0.00025	0.9610207973844338	0.0002267488001209327
0.0005	0.9610207973844338	0.0002267488001209327
0.001	0.9612569248932885	0.00020780594702837497
0.005	0.9643084188538734	0.0002071485066475839
0.01	0.9661611116156571	0.00013157894736842105
0.025	0.9679956407229134	0.0001125703564727955
0.05	0.9691036236490782	0.00011244167088322933
0.1	0.9703569158114612	7.48671108781912e-05
0.2	0.9707201889020071	9.354711968418493e-05
0.5	0.9712106075742439	0.00018698229277687404
