cutoff	recall_rate	false_positive
0.0001	0.9531693472090823	0.00028348688873139615
0.00025	0.9531693472090823	0.00028348688873139615
0.0005	0.9531693472090823	0.00028348688873139615
0.001	0.9537099608055143	0.0002833262501770789
0.005	0.9568860656845519	0.00035295778624876465
0.01	0.9586430598729558	0.00028186879007821857
0.025	0.9604000540613596	7.035317292809905e-05
0.05	0.9620218948506555	0.00014045930191726948
0.1	0.9636437356399513	0.0
0.2	0.9641843492363833	0.0
0.5	0.9657386133261252	0.000419639110365086
